symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2021-02-19,0.07955013837366776,0.06127148936878524,0.07534861451912145,0.06705748639109899,0.2319327695776837,126.5053012512,127.3235383579,125.4630230319,126.8657152149,87668834,0.0,1.0
AAPL,2021-02-22,0.05676264499793915,0.0553862305154833,0.05619725896223593,0.05371777232757069,0.2825299791055147,122.7355660095,126.3591874822,122.345929292,124.6934905149,102886922,0.0,1.0
AAPL,2021-02-23,0.0559382912324089,0.0374926657190805,0.013046860973128238,0.028294550457618084,0.46667808671465727,122.5991931584,123.427171183,115.3227274592,120.5536003915,158273022,0.0,1.0
AAPL,2021-02-24,0.05293528822940585,0.030656253919790544,0.03602848764139088,0.035353233235628445,0.3096370728830402,122.1024063436,122.3069656203,119.0632399471,121.7030287081,111039904,0.0,1.0
AAPL,2021-02-25,0.027262556674321314,0.03599757218210542,0.025914177987910736,0.03379793025064315,0.42177291397486116,117.8553661229,123.1821870969,117.4170248157,121.4497648418,144766924,0.0,1.0
AAPL,2021-02-26,0.028852381793558313,0.02643551272196787,0.029864145071518355,0.021295687025183918,0.4838063300566626,118.1183709072,121.6153604467,118.0599253996,119.4139129929,163424672,0.0,1.0
AAPL,2021-03-01,0.06730259671436145,0.04474520693224049,0.03937997486384581,0.028234731112041667,0.32715211765253416,124.4791903203,124.6155631714,119.6087313516,120.5438594736,116307892,0.0,1.0
AAPL,2021-03-02,0.05158099275746342,0.049441524603057174,0.05266622778143515,0.05611054615062505,0.2804487262287668,121.878365231,125.3850956884,121.7712151337,125.0831272324,102260945,0.0,1.0
AAPL,2021-03-03,0.03356297473944536,0.03154795980665437,0.03369441618289548,0.0345755817431358,0.3160421012896282,118.8976443422,122.4530793893,118.6833441476,121.576396775,112966340,0.0,1.0
AAPL,2021-03-04,0.022198669257492698,0.01900463033143518,0.014423364653779469,0.016270861996769748,0.5327817484731836,117.0176471803,120.3977457045,115.5467685718,118.5956758862,178154975,0.0,1.0
AAPL,2021-03-05,0.029794500382735678,0.0091066949872457,0.008139326111676337,0.011664772387390165,0.45169510543884805,118.2742255942,118.775882868,114.5239721884,117.845625205,153766601,0.0,1.0
AAPL,2021-03-08,0.0,0.003548394959127177,0.0,0.0113656756595083,0.45372326779320304,113.345321118,117.8651070409,113.1992073489,117.7969206153,154376610,0.0,1.0
AAPL,2021-03-09,0.027821939586645472,0.009849783226298925,0.015440780417738997,0.0,0.3710990476907494,117.9479048433,118.8976443422,115.7123641767,115.9461462072,129525780,0.0,1.0
AAPL,2021-03-10,0.021315433080138946,0.010503700876665856,0.019390747501346617,0.015911945923311577,0.3126407769111712,116.8715334113,119.0047944395,116.3552647606,118.5372303785,111943326,0.0,1.0
AAPL,2021-03-11,0.03297415062120945,0.01668619502558899,0.030223232988209947,0.020996590297302165,0.28299409560112243,118.8002351628,120.017849905,118.1183709072,119.3652084032,103026514,0.0,1.0
AAPL,2021-03-12,0.027498086321615767,0.0045589949642396155,0.017655155904003794,0.008195250343961291,0.2333831037031923,117.8943297947,118.0307026458,116.0727781404,117.2806519646,88105050,0.0,1.0
AAPL,2021-03-15,0.0449272802213978,0.021382512696405676,0.025196002154527553,0.014237004247173557,0.248296543310266,120.7776415041,120.787382422,117.3001338005,118.2644846763,92590555,0.0,1.0
AAPL,2021-03-16,0.054230701289524785,0.040524465734417925,0.05090071219103476,0.03989950349943172,0.3235614720988458,122.3167065382,123.9239579978,121.4838580546,122.4433384714,115227936,0.0,1.0
AAPL,2021-03-17,0.049461225931814234,0.03243907122292711,0.03666287629421272,0.03002931147933241,0.31260523472151813,121.5276921853,122.5990957492,119.1664936773,120.8360870117,111932636,0.0,1.0
AAPL,2021-03-18,0.024553965730436333,0.016507853848216292,0.02459752229337475,0.023030448046898355,0.3443143172511275,117.4072838978,119.9886271512,117.2027246211,119.6963996131,121469755,0.0,1.0
AAPL,2021-03-19,0.02137431549196256,0.006104618501470482,0.020737327188940058,0.005204283065143311,0.5573671920533755,116.8812743292,118.2839665122,116.5744354142,116.7936060678,185549522,0.0,1.0
AAPL,2021-03-22,0.04139433551198257,0.020609700927790242,0.02423843437668327,0.007776514924926703,0.3125375682440795,120.1931864279,120.6607504889,117.1442791135,117.2124655391,111912284,0.0,1.0
AAPL,2021-03-23,0.03638933050697757,0.02280924211538793,0.03548985576635344,0.02572231859783458,0.25786064066362835,119.3652084032,121.0211644525,118.9755716857,120.1347409202,95467142,0.0,1.0
AAPL,2021-03-24,0.021963139610198468,0.014843336192736922,0.02307139864743546,0.022671531973440184,0.2347975930815868,116.9786835086,119.7158814489,116.9543312137,119.6379541054,88530485,0.0,1.0
AAPL,2021-03-25,0.0249072602013779,0.007471900861328429,0.016697588126159513,0.003050786624394397,0.2690903068655468,117.4657294054,118.5080076247,115.9169234534,116.442933022,98844681,0.0,1.0
AAPL,2021-03-26,0.028557969734440247,0.006401853797091794,0.016218804237237427,0.007896153616079427,0.2532195156052389,118.0696663175,118.3326711018,115.8389961099,117.2319473749,94071234,0.0,1.0
AAPL,2021-03-29,0.02961785314726495,0.012941030300760548,0.027050691244239644,0.01567266854100624,0.20915906667260611,118.2450028404,119.4041720749,117.6020048474,118.4982667068,80819203,0.0,1.0
AAPL,2021-03-30,0.020844373785550263,0.0,0.015859716320545836,0.006460489322246854,0.22529341207993045,116.7936060678,117.2836716492,115.7805506023,116.9981653444,85671919,0.0,1.0
AAPL,2021-03-31,0.03409291644585766,0.018529053858441058,0.02956490514094201,0.01567266854100624,0.33385470965964303,118.9853126036,120.319818361,118.0112208099,118.4982667068,118323826,0.0,1.0
AAPL,2021-04-01,0.03909792145086266,0.02245255976064242,0.03758453528038774,0.027696357001854355,0.19010769163771807,119.8132906283,120.9627189449,119.3165038135,120.4561912122,75089134,0.0,1.0
AAPL,2021-04-05,0.05617382087970324,0.034223671937837374,0.04105571847507328,0.02895256325895801,0.23519886407028875,122.6381568301,122.8915181057,119.8814770539,120.6607504889,88651175,0.0,1.0
AAPL,2021-04-06,0.05799917564623447,0.0399894422022995,0.056496498892812275,0.044685051145540444,0.2070047578058445,122.9401252862,123.8362897364,122.3946338817,123.2226119064,80171253,0.0,1.0
AAPL,2021-04-07,0.06795030324442097,0.04468575987311618,0.05344425160093358,0.04067715499192437,0.21796153712675623,124.5863404176,124.6058222534,121.8978470669,122.5699704046,83466716,0.0,1.0
AAPL,2021-04-08,0.08243537655302369,0.05936918347680875,0.07367287090789398,0.05934079081174848,0.23584193499207837,126.9826062301,127.0118289839,125.1902773297,125.609136801,88844591,0.0,1.0
AAPL,2021-04-09,0.09795089206853913,0.07512265414473807,0.07935842958884431,0.06442543518573918,0.29516351857623346,129.5493381066,129.5931722373,126.1156645337,126.4371148256,106686703,0.0,1.0
AAPL,2021-04-12,0.08761702879349942,0.07399316002137712,0.08630079597821527,0.08069629718250892,0.24440461702153563,127.8398070086,129.4080947965,127.2456110144,129.0866445046,91419983,0.0,1.0
AAPL,2021-04-13,0.10640051816522411,0.08475307772286855,0.09408103417320013,0.08021774241789792,0.24389446524454952,130.9471598306,131.1712009432,128.5119303463,129.0087171611,91266545,0.0,1.0
AAPL,2021-04-14,0.09226873932756285,0.08677427773309343,0.09243521455503023,0.09517257881198782,0.23044973264792565,128.6093395257,131.502392153,128.244055103,131.4439466454,87222782,0.0,1.0
AAPL,2021-04-15,0.10681269504798918,0.08677427773309343,0.10431503979891066,0.08847281210743552,0.2375126872151592,131.0153462562,131.502392153,130.1776273136,130.3529638364,89347102,0.0,1.0
AAPL,2021-04-16,0.10481069304598711,0.08481252478199275,0.10216051229876111,0.09134414069510088,0.2228013593168617,130.6841550463,131.1809418611,129.8269542678,130.8205278974,84922386,0.0,1.0
